Date,Open,High,Low,Close,Adj Close,Volume
8/26/1996,94.66552,95.211662,94.473885,94.847565,70.23111,204299
8/27/1996,94.512215,96.39019,94.004387,95.911118,71.018623,507747
8/28/1996,96.006927,96.486008,94.282257,96.18898,71.224388,210039
8/29/1996,96.05484,96.572243,95.432037,95.537437,70.741936,138025
8/30/1996,95.8153,98.066956,95.8153,97.587883,72.260193,727180
9/2/1996,99.456284,100.222801,96.96508,99.255066,73.494698,596720
9/3/1996,99.456284,100.031174,94.138535,95.422455,70.656799,731355
9/4/1996,95.432037,97.319595,94.857147,96.706383,71.607498,417208
9/5/1996,97.51123,98.517288,96.86927,97.71244,72.35244,608462
9/6/1996,97.789093,98.287331,96.581825,96.926758,71.770691,259092
9/9/1996,96.39019,96.773453,92.174316,92.835442,68.741203,921042
9/10/1996,91.599426,92.222221,90.066383,90.478386,66.995895,1126646
9/11/1996,95.8153,95.8153,88.62915,89.232788,66.07357,1398524
9/12/1996,88.724968,89.644791,86.617027,88.102165,65.236389,1550378
9/13/1996,88.533333,88.724968,87.287735,87.44104,64.746849,640033
9/16/1996,85.658875,86.55954,85.27562,85.91758,63.618778,724832
9/17/1996,86.4254,87.85305,86.233772,86.93322,64.370827,1119601
9/18/1996,87.211082,92.921677,87.211082,92.356369,68.386452,1224230
9/19/1996,91.982689,93.113312,88.150078,88.45668,65.498901,1570991
9/20/1996,88.485428,90.066383,86.856567,87.843468,65.044838,935915
9/23/1996,86.808662,88.724968,86.808662,88.083008,65.222198,743618
9/24/1996,87.958443,88.724968,86.617027,87.517693,64.803612,813022
9/25/1996,88.150078,89.855591,87.958443,88.284218,65.371178,456868
9/26/1996,88.274635,88.533333,87.201508,87.757233,64.980972,239001
9/27/1996,87.220665,87.383553,85.486412,86.310425,63.909672,391377
9/30/1996,85.467247,86.990707,83.953362,85.821762,63.547832,857639
10/1/1996,85.860092,86.233772,82.640694,84.001274,62.199833,583153
10/2/1996,84.001274,84.001274,84.001274,84.001274,62.199833,0
10/3/1996,84.604912,84.978592,82.401154,83.368889,61.731564,564367
10/4/1996,83.177261,83.905457,77.533737,77.533737,57.410862,1383651
10/7/1996,75.119194,76.268974,73.011261,75.732414,56.077042,1222403
10/8/1996,74.362251,78.175705,73.777779,77.10257,57.091591,1211706
10/9/1996,77.58165,78.376915,74.946724,76.230652,56.445972,1999680
10/10/1996,76.268974,79.133858,75.694084,78.788918,58.340286,1742414
10/11/1996,79.133858,82.017899,77.802025,81.030998,60.000462,2831489
10/14/1996,80.293221,81.251373,79.526695,80.523178,59.624424,1484105
10/15/1996,80.389038,82.592789,79.287163,81.663376,60.468708,1568121
10/16/1996,81.251373,82.238274,80.101593,80.523178,59.624424,843810
10/17/1996,80.02494,80.484848,78.568542,80.274055,59.439964,1427225
10/18/1996,80.484848,81.059746,79.929123,80.341125,59.489632,803368
10/21/1996,80.341125,80.341125,80.341125,80.341125,59.489632,0
10/22/1996,81.241791,83.646759,81.241791,83.004791,61.461979,1164740
10/23/1996,83.742569,85.658875,82.391579,85.007332,62.944794,963833
10/24/1996,84.901939,85.27562,81.059746,81.816681,60.582214,1064287
10/25/1996,81.634636,82.784416,80.983093,82.496971,61.085957,711003
10/28/1996,82.880234,83.503036,82.429901,82.659859,61.206554,519749
10/29/1996,82.592789,82.592789,79.14344,79.833305,59.113598,1056720
10/30/1996,79.833305,79.833305,79.833305,79.833305,59.113598,0
10/31/1996,76.652237,80.484848,76.652237,79.469208,58.843998,1198660
11/1/1996,80.877693,81.634636,79.066788,79.459625,58.836914,2094915
11/4/1996,80.159081,80.159081,77.61039,78.185287,57.893303,1106556
11/5/1996,77.61039,78.855988,74.362251,75.387474,55.821632,2093611
11/6/1996,75.694084,76.221069,73.394516,75.598274,55.977715,1943322
11/7/1996,75.885719,77.0355,75.588692,76.83429,56.892941,1091683
11/8/1996,76.661819,77.878677,76.652237,77.533737,57.410862,665081
11/11/1996,75.694084,81.634636,75.694084,80.532761,59.631535,1473929
11/12/1996,80.532761,80.532761,80.532761,80.532761,59.631535,0
11/13/1996,78.760178,80.618996,78.376915,80.216568,59.397396,1181178
11/14/1996,80.101593,80.360291,77.227135,77.897835,57.680458,2092306
11/15/1996,77.744537,79.23925,77.0355,78.53022,58.148727,2843491
11/18/1996,78.76976,79.526695,77.706207,78.175705,57.886219,2160145
11/19/1996,78.281097,78.281097,75.885719,76.987595,57.006462,3078318
11/20/1996,76.460609,76.460609,73.892761,74.295181,55.012829,2177366
11/21/1996,74.544304,75.262917,71.487793,72.378876,53.593884,2982300
11/22/1996,71.487793,71.497375,67.319832,67.367737,49.883301,8102568
11/25/1996,66.112556,68.603752,63.908806,67.501877,49.982635,6186120
11/26/1996,67.453972,70.251778,64.205833,65.825111,48.741051,7080810
11/27/1996,63.812988,63.908806,61.216393,61.37928,45.449081,4001448
11/28/1996,61.915848,62.26078,60.095356,60.794807,45.016304,3471783
11/29/1996,61.705051,62.078732,60.555267,60.928947,45.115623,2217286
12/2/1996,60.651085,61.800869,56.665169,56.885544,42.121643,6451474
12/3/1996,53.656567,57.259224,53.656567,56.061531,41.511482,5986256
12/4/1996,54.614719,57.163406,53.656567,56.713074,41.993927,7629522
12/5/1996,56.157349,60.354057,56.051949,59.098877,43.760525,15131195
12/6/1996,59.568371,60.49778,59.271343,59.692932,44.200405,7782420
12/9/1996,59.798328,60.018703,58.016163,58.38026,43.228424,10304199
12/10/1996,57.891605,59.597115,57.584995,58.610218,43.398689,9189294
12/11/1996,58.830593,62.720695,58.466496,62.586552,46.343021,10274194
12/12/1996,62.088314,63.793827,60.746899,60.948112,45.129822,11381011
12/13/1996,60.775642,60.93853,58.44733,60.277405,44.633186,16269061
12/16/1996,61.130161,64.502861,61.130161,64.474113,47.740688,15003084
12/17/1996,64.771141,67.377319,63.832153,66.582054,49.301552,19226052
12/18/1996,67.722252,68.603752,63.678848,65.547249,48.535309,18288050
12/19/1996,64.483696,65.873016,63.918385,64.838211,48.0103,21649465
12/20/1996,65.729294,67.262337,65.298126,65.805946,48.726864,15846373
12/23/1996,66.093391,66.208374,64.445374,65.020264,48.145088,8506470
12/24/1996,64.828629,65.508919,62.56739,64.541183,47.790356,8914547
12/25/1996,64.541183,64.541183,64.541183,64.541183,47.790356,0
12/26/1996,65.058586,67.262337,64.895699,66.812012,49.471817,6925564
12/27/1996,66.812012,66.812012,66.812012,66.812012,49.471817,0
12/30/1996,66.812012,66.812012,66.812012,66.812012,49.471817,0
12/31/1996,67.300667,67.453972,64.244156,64.646584,47.868401,6803976
1/1/1997,65.729294,69.178642,65.537666,69.063667,51.139084,11680284
1/2/1997,69.561905,69.561905,67.645599,68.36422,50.621174,12850766
1/3/1997,67.645599,68.977432,67.482712,68.709152,50.876579,7998983
1/6/1997,68.028862,69.03492,67.281502,67.741417,50.160011,5613143
1/7/1997,67.597694,67.597694,65.393944,65.911346,48.804905,11466070
1/8/1997,66.974892,68.412125,66.543724,67.003639,49.613701,5246291
1/9/1997,67.003639,67.549789,66.304184,66.792847,49.457626,5631407
1/10/1997,67.453972,68.96785,67.281502,68.517517,50.734688,9725743
1/13/1997,68.028862,68.028862,66.936569,67.645599,50.089058,4230535
1/14/1997,68.028862,68.354637,65.738876,66.400002,49.166737,6508876
1/15/1997,67.080292,71.056625,67.070709,71.03746,52.600609,8498120
1/16/1997,72.053108,75.866554,66.687447,67.750999,50.167107,11379706
1/17/1997,66.179626,68.210915,64.301643,66.217957,49.03194,10379605
1/20/1997,66.112556,66.285027,63.860897,64.148346,47.499477,5100177
1/21/1997,63.717175,66.802429,63.295586,64.177086,47.52076,8131791
1/22/1997,65.317291,66.208374,63.286003,63.975876,47.371769,8105699
1/23/1997,63.975876,63.975876,63.975876,63.975876,47.371769,0
1/24/1997,67.281502,67.281502,62.615299,64.177086,47.52076,9334887
1/27/1997,68.670822,68.670822,64.790306,67.798904,50.202568,13177697
1/28/1997,68.39296,68.987015,66.217957,67.636017,50.081966,8423498
1/29/1997,68.795387,69.839767,65.441849,66.467072,49.216408,6696477
1/30/1997,66.112556,66.256279,63.822571,64.119598,47.478191,6567844
1/31/1997,62.854836,63.238098,60.93853,61.503841,45.541317,5822399
2/3/1997,59.98996,61.24514,58.456913,58.974316,43.668301,5548435
2/4/1997,58.638962,59.980377,58.083233,58.935989,43.639912,7494105
2/5/1997,60.545689,61.676308,59.788746,59.951633,44.391964,3888209
2/6/1997,59.874981,61.302628,59.874981,60.852295,45.058868,2640235
2/7/1997,61.120579,62.471577,60.172009,61.273884,45.371029,3574324
2/10/1997,61.51342,61.570911,60.612759,61.082253,45.229145,2089436
2/11/1997,61.225975,64.090851,60.842716,63.544704,47.052502,3867075
2/12/1997,63.132702,64.962776,62.864418,63.832153,47.265343,2826792
2/13/1997,63.439308,64.483696,63.103954,63.995037,47.385948,2815834
2/14/1997,63.717175,66.160461,63.717175,65.604736,48.577873,5688809
2/17/1997,66.495819,66.974892,65.633476,66.447906,49.202213,4530330
2/18/1997,66.591637,66.965309,64.819054,65.307709,48.357941,4226621
2/19/1997,65.873016,66.495819,64.263321,66.179626,49.003563,3505964
2/20/1997,65.825111,66.093391,65.259804,65.710129,48.655914,1508892
2/21/1997,65.537666,66.562889,65.403526,65.844276,48.755249,3441517
2/24/1997,65.633476,65.825111,64.196251,64.435791,47.712322,3597546
2/25/1997,63.985458,66.112556,63.535126,64.914864,48.067051,3117978
2/26/1997,64.675323,65.346031,63.583031,64.637001,47.861301,4082333
2/27/1997,65.154404,67.070709,65.154404,66.974892,49.592422,5950511
2/28/1997,68.996597,70.90332,67.645599,69.71521,51.621529,2272601
3/3/1997,72.819626,77.591232,72.436363,74.668861,55.28952,8726424
3/4/1997,76.077347,76.077347,73.499916,74.534721,55.190205,5488163
3/5/1997,77.0355,78.951805,75.128777,76.987595,57.006462,6931826
3/6/1997,76.652237,79.526695,76.182747,78.185287,57.893303,9233911
3/7/1997,78.185287,78.185287,78.185287,78.185287,57.893303,0
3/10/1997,77.227135,77.40918,75.119194,75.550362,55.942234,5674459
3/11/1997,74.927567,76.067764,72.244736,72.819626,53.920231,7003056
3/12/1997,74.898819,76.240234,73.298706,74.132294,54.892216,4372735
3/13/1997,74.716766,75.770737,74.017319,74.965889,55.509457,4260540
3/14/1997,74.735931,75.684502,74.467651,74.745514,55.346287,3469435
3/17/1997,74.745514,75.119194,74.122719,74.419746,55.105064,1483583
3/18/1997,74.256859,74.582626,71.871056,72.599251,53.757057,3584500
3/19/1997,73.662804,73.931084,71.47821,71.669846,53.068863,1652397
3/20/1997,71.229095,73.768196,70.90332,72.972931,54.033745,1866090
3/21/1997,73.586151,74.544304,73.202888,73.480751,54.409779,1919839
3/24/1997,73.480751,73.480751,73.480751,73.480751,54.409779,0
3/25/1997,73.969414,76.173164,73.298706,75.119194,55.622978,2249118
3/26/1997,75.502457,75.694084,74.563469,74.812584,55.395943,1602301
3/27/1997,74.649696,74.688026,73.260376,74.151459,54.906406,1371910
3/28/1997,74.151459,74.151459,74.151459,74.151459,54.906406,0
3/31/1997,68.96785,68.96785,66.735359,66.792847,49.457626,57141
4/1/1997,63.621357,68.795387,62.874001,68.316307,50.585697,1799295
4/2/1997,68.987015,70.520058,68.987015,70.098473,51.905331,1486453
4/3/1997,70.817085,71.190765,69.619392,70.3955,52.125267,1306680
4/4/1997,69.178642,70.08889,68.977432,69.878098,51.742138,1331989
4/7/1997,69.561905,70.08889,69.188225,69.705627,51.614433,1214054
4/8/1997,69.705627,69.705627,69.705627,69.705627,51.614433,0
4/9/1997,70.759598,73.873596,70.759598,73.605316,54.502014,2445329
4/10/1997,72.445946,73.135818,70.251778,71.238678,52.749603,3152680
4/11/1997,69.370277,72.627998,68.987015,72.244736,53.494545,2637887
4/14/1997,72.244736,72.244736,72.244736,72.244736,53.494545,0
4/15/1997,72.627998,73.174141,71.861473,72.398041,53.608063,1301462
4/16/1997,72.398041,72.398041,72.398041,72.398041,53.608063,0
4/17/1997,72.915443,73.911919,72.101013,73.356194,54.317539,1807644
4/18/1997,73.356194,73.356194,73.356194,73.356194,54.317539,0
4/21/1997,73.586151,75.167099,73.586151,74.649696,55.275333,3917432
4/22/1997,75.224594,76.067764,75.119194,75.435387,55.857094,2770695
4/23/1997,75.694084,77.706207,75.694084,76.728889,56.814899,6402683
4/24/1997,77.227135,77.227135,75.885719,76.575584,56.701385,4261323
4/25/1997,76.451027,76.891777,75.914459,76.613914,56.729763,2523344
4/28/1997,76.652237,76.795959,75.885719,76.288139,56.488544,1841303
4/29/1997,75.943207,76.824707,74.755096,76.594749,56.715572,6132110
4/30/1997,77.802025,79.497955,77.083405,77.744537,57.566956,3052487
5/1/1997,77.744537,77.744537,77.744537,77.744537,57.566956,0
5/2/1997,77.054665,77.562485,75.329987,75.540779,55.935154,4176525
5/5/1997,74.544304,74.927567,72.867538,73.049583,54.090519,3312623
5/6/1997,72.532181,73.566986,71.420723,71.890221,53.232056,3760359
5/7/1997,72.627998,72.762138,71.190765,71.669846,53.068863,1313464
5/8/1997,71.574028,72.033943,71.094955,71.842308,53.196568,1171524
5/9/1997,71.947708,72.781303,70.912903,71.372818,52.848942,2929072
5/12/1997,70.90332,71.190765,68.814545,69.130737,52.312397,3959179
5/13/1997,69.571487,71.669846,67.933044,70.625458,53.443455,4796989
5/14/1997,71.094955,73.087914,70.15596,72.781303,55.074818,12261089
5/15/1997,72.627998,73.720291,71.966873,73.078331,55.299599,8768693
5/16/1997,73.011261,75.665344,72.963348,75.301247,56.981709,16095811
5/19/1997,75.924042,77.792442,75.924042,77.07383,58.323055,14136312
5/20/1997,77.0355,77.227135,76.125252,76.642654,57.996769,6174379
5/21/1997,76.268974,76.652237,75.310822,75.473709,57.112221,8675023
5/22/1997,75.674927,75.962372,74.448486,75.109612,56.836712,9658165
5/23/1997,74.927567,75.818649,74.486816,75.243752,56.938198,8759561
5/26/1997,75.885719,77.533737,75.885719,76.604332,57.967766,12771707
5/27/1997,77.0355,77.504997,74.659279,75.224594,56.92371,23828397
5/28/1997,78.233192,78.520638,75.569527,75.809067,57.365986,31224397
5/29/1997,75.646179,76.029442,74.927567,75.655762,57.249985,15233736
5/30/1997,75.914459,76.364792,75.387474,75.799484,57.358746,7702058
6/2/1997,75.943207,76.556427,75.828232,76.422279,57.830029,7771201
6/3/1997,76.556427,78.08947,76.470192,77.07383,58.323055,22213832
6/4/1997,77.591232,77.897835,76.680984,76.853455,58.156311,10750370
6/5/1997,77.0355,79.028458,76.882195,77.361275,58.540581,24537052
6/6/1997,77.61039,78.070305,77.16964,77.322945,58.511555,10725061
6/9/1997,77.227135,77.227135,75.799484,76.192329,57.656013,15195642
6/10/1997,76.221069,76.594749,75.694084,76.383957,57.801014,10342554
6/11/1997,76.795959,77.58165,76.374374,77.092987,58.337543,11983211
6/12/1997,77.361275,77.964912,76.90136,77.61039,58.729076,12296052
6/13/1997,77.993652,82.784416,77.878677,81.404678,61.600285,52184254
6/16/1997,80.963928,84.269554,80.724388,81.807098,61.9048,33644939
6/17/1997,83.167679,84.125832,81.443001,82.679024,62.564598,25937924
6/18/1997,85.227707,86.578705,84.125832,85.27562,64.529488,17002503
6/19/1997,84.969009,85.27562,83.196426,84.049179,63.601421,13798683
6/20/1997,83.934204,88.86869,83.550941,86.779915,65.667816,36874591
6/23/1997,87.191925,89.980148,86.617027,88.284218,66.806137,30489650
6/24/1997,88.772873,89.108231,82.401154,87.460205,66.18261,15818715
6/25/1997,88.140495,88.32254,85.94632,87.03862,65.863571,14752602
6/26/1997,86.904472,87.958443,85.687622,86.137955,65.182022,11524777
6/27/1997,86.042137,86.617027,84.509094,84.863609,64.21772,12840851
6/30/1997,84.030014,85.658875,83.934204,85.40976,64.631004,9335669
7/1/1997,86.137955,87.594345,84.892357,85.71637,64.863007,13258842
7/2/1997,87.249413,89.299858,86.712845,87.096107,65.907074,10506933
7/3/1997,86.856567,87.450623,85.131889,85.61097,64.783249,8590486
7/4/1997,86.032555,87.00029,84.892357,85.381012,64.609253,10322203
7/7/1997,85.381012,86.032555,83.282661,83.598846,63.260651,8753038
7/8/1997,83.340149,83.723412,81.443001,81.874176,61.955563,11529995
7/9/1997,83.934204,87.61351,83.550941,86.818245,65.696815,24423552
7/10/1997,87.958443,88.12133,85.793022,86.233772,65.254524,14624230
7/11/1997,85.467247,86.042137,83.982109,84.489929,63.934956,16569639
7/14/1997,83.550941,84.700722,80.504013,81.117233,61.382782,12187249
7/15/1997,82.123291,82.123291,78.616455,79.162598,59.903667,14120135
7/16/1997,80.753136,81.538818,77.332527,77.687042,58.78709,13736323
7/17/1997,77.897835,78.185287,75.713249,77.830765,58.895836,11033989
7/18/1997,77.830765,77.830765,77.830765,77.830765,58.895836,0
7/21/1997,74.640121,76.077347,73.298706,75.607849,57.213734,12158548
7/22/1997,75.981529,76.987595,74.946724,76.106094,57.590755,11353614
7/23/1997,77.20797,78.70269,76.891777,78.166122,59.149616,10455271
7/24/1997,77.993652,78.750595,75.885719,76.288139,57.728516,11275860
7/25/1997,75.876137,76.268974,73.030418,73.739456,55.799877,17868231
7/28/1997,73.969414,74.927567,73.222054,74.132294,56.097145,8175886
7/29/1997,73.969414,75.119194,73.720291,74.822166,56.61919,9987444
7/30/1997,75.406639,76.594749,74.400581,74.726349,56.546673,14142574
7/31/1997,74.735931,75.646179,73.998154,75.291664,56.974464,8403668
8/1/1997,75.119194,76.364792,74.735931,75.416222,57.068726,8031598
8/4/1997,76.077347,76.882195,75.329987,75.722832,57.300728,7882091
8/5/1997,75.876137,76.441444,75.310822,75.655762,57.249985,5549739
8/6/1997,76.460609,79.507538,76.364792,77.734955,58.823334,2151796
8/7/1997,73.969414,76.230652,72.627998,73.394516,55.538868,10739151
8/8/1997,73.107071,73.384941,71.861473,72.206406,54.63979,10508238
8/11/1997,71.813568,72.627998,70.443405,72.244736,54.668797,9308534
8/12/1997,72.618416,73.921501,70.912903,71.334488,53.979992,10815600
8/13/1997,71.094955,71.574028,70.520058,71.305748,53.95826,3330104
8/14/1997,71.842308,72.340553,70.94165,71.315331,53.965496,4927188
8/15/1997,71.315331,71.315331,71.315331,71.315331,53.965496,0
8/18/1997,71.094955,71.593193,69.964333,71.324905,53.972755,4902922
8/19/1997,71.47821,72.110596,71.10453,71.631516,54.204765,6063488
8/20/1997,71.286583,71.669846,69.667305,70.357178,53.240459,8472289
8/21/1997,70.32843,70.759598,68.507942,68.709152,51.993362,5290125
8/22/1997,68.412125,68.977432,66.227531,66.629959,50.420006,9517008
8/25/1997,66.112556,66.687447,64.387878,66.294601,50.166237,7086811
8/26/1997,66.591637,67.453972,65.777206,66.150879,50.05748,7255104
8/27/1997,68.603752,68.603752,66.974892,67.118614,50.789772,6177510
8/28/1997,66.687447,67.070709,64.962776,65.221474,49.354179,4611476
8/29/1997,64.416626,64.742393,62.931488,63.793827,48.273857,7982806
9/1/1997,64.004623,65.767624,64.004623,65.288544,49.404934,6204384
9/2/1997,64.301643,66.304184,63.630939,65.834694,49.818207,6441820
9/3/1997,66.294601,67.434807,65.355614,66.237114,50.122738,5676285
9/4/1997,66.256279,66.946152,65.633476,66.744934,50.507004,3304534
9/5/1997,66.879082,67.980957,66.649124,67.779739,51.290073,5494164
9/8/1997,66.716194,68.172585,66.687447,67.827652,51.326324,3202776
9/9/1997,67.741417,69.197807,67.645599,68.49836,51.833851,4735934
9/10/1997,67.549789,67.549789,63.238098,67.041962,50.731777,4751067
9/11/1997,67.453972,68.22049,67.453972,67.827652,51.326324,4088595
9/12/1997,67.473137,67.980957,67.080292,67.540207,51.10881,2541086
9/15/1997,67.693512,68.603752,67.693512,68.287567,51.674332,3327234
9/16/1997,68.268402,68.843292,68.22049,68.670822,51.964363,3601721
9/17/1997,68.412125,68.412125,67.473137,67.770164,51.282818,479568
9/18/1997,66.112556,66.112556,62.969814,63.841736,48.310108,7117861
9/19/1997,64.157921,64.579514,63.487217,64.004623,48.433376,3811760
9/22/1997,63.621357,64.196251,61.369698,62.414085,47.22979,5102786
9/23/1997,61.417606,62.049988,59.98996,60.354057,45.670925,5193064
9/24/1997,61.705051,62.950649,60.93853,62.26078,47.113777,7177872
9/25/1997,62.040405,62.854836,61.896683,62.557808,47.338535,2832533
9/26/1997,63.238098,63.698009,62.682369,63.065632,47.72282,3762186
9/29/1997,64.177086,64.771141,63.812988,64.397461,48.730637,3196775
9/30/1997,64.004623,66.102974,63.468056,65.346031,49.448441,3303230
10/1/1997,64.771141,65.499336,62.471577,63.420147,47.991085,4830648
10/2/1997,63.420147,63.420147,63.420147,63.420147,47.991085,0
10/3/1997,63.420147,63.420147,63.420147,63.420147,47.991085,0
10/6/1997,63.420147,63.420147,63.420147,63.420147,47.991085,0
10/7/1997,63.420147,63.420147,63.420147,63.420147,47.991085,0
10/8/1997,63.420147,63.420147,63.420147,63.420147,47.991085,0
10/9/1997,63.046467,64.157921,62.921906,64.042946,48.462372,2676764
10/10/1997,63.812988,65.825111,63.717175,65.614319,49.651455,5211328
10/13/1997,65.777206,66.476654,64.196251,64.407043,48.737892,3259395
10/14/1997,64.387878,65.537666,64.023781,64.665749,48.933647,2504558
10/15/1997,65.154404,66.208374,64.397461,65.690971,49.709457,3114847
10/16/1997,66.246696,67.741417,65.968834,67.319832,50.942043,7805120
10/17/1997,66.476654,68.009697,66.400002,66.582054,50.383759,4241232
10/20/1997,66.112556,66.591637,64.502861,65.192726,49.33242,4724976
10/21/1997,64.905281,65.154404,63.525543,64.110016,48.513126,4470058
10/22/1997,63.429729,64.177086,60.172009,63.448891,48.01284,4786291
10/23/1997,63.429729,64.368721,62.682369,64.033363,48.455124,4444488
10/24/1997,63.717175,64.196251,62.854836,63.80341,48.281116,3746531
10/27/1997,63.812988,64.387878,61.75296,62.347015,47.179031,7397305
10/28/1997,61.944592,62.347015,56.569351,58.00658,43.894543,9567887
10/29/1997,63.238098,63.238098,59.405483,62.538647,47.324043,3985010
10/30/1997,61.714634,62.279945,60.746899,61.110996,46.243713,1950367
10/31/1997,61.110996,61.110996,61.110996,61.110996,46.243713,0
11/3/1997,62.088314,62.902744,60.756481,62.720695,47.4618,4342208
11/4/1997,62.845257,65.920929,62.663204,65.202309,49.339684,6589761
11/5/1997,64.387878,64.751976,63.468056,64.014198,48.440613,3231738
11/6/1997,64.004623,64.292068,62.874001,64.042946,48.462372,2985692
11/7/1997,64.100433,65.614319,64.004623,64.809471,49.042412,7965324
11/10/1997,65.154404,65.537666,64.416626,65.183151,49.32518,4074505
11/11/1997,64.962776,65.729294,64.512444,65.221474,49.354179,5716206
11/12/1997,64.579514,64.914864,63.554287,63.966293,48.404369,3845680
11/13/1997,63.812988,64.004623,61.944592,63.525543,48.070843,7041151
11/14/1997,63.525543,63.525543,63.525543,63.525543,48.070843,0
11/17/1997,62.950649,63.429729,59.692932,60.593594,45.852184,10333944
11/18/1997,61.120579,63.238098,59.692932,62.375759,47.200787,6845201
11/19/1997,60.651085,60.890621,58.638962,60.200752,45.554916,6586108
11/20/1997,59.702515,61.130161,58.840176,60.775642,45.989941,3047269
11/21/1997,60.469036,61.982918,60.172009,61.293049,46.381477,2663718
11/24/1997,60.93853,61.705051,58.945572,59.347996,44.909618,6641945
11/25/1997,59.405483,61.51342,59.127621,59.855816,45.293896,4622174
11/26/1997,60.354057,60.919369,58.859337,59.568371,45.076385,3693042
11/27/1997,59.175529,62.184128,59.175529,61.724216,46.707748,5126529
11/28/1997,61.51342,61.810448,59.510883,60.200752,45.554916,4133734
12/1/1997,59.434231,60.344475,57.12508,58.025745,43.909054,7819993
12/2/1997,57.537086,58.830593,55.956135,56.31065,42.61121,6350238
12/3/1997,56.531025,56.895123,55.409988,55.726177,42.168934,4296286
12/4/1997,55.026726,56.703495,54.633884,55.42915,41.944157,4359950
12/5/1997,55.189613,56.320232,53.512844,53.771545,40.689823,5480857
12/8/1997,53.656567,54.020664,52.842136,53.761963,40.682568,3166769
12/9/1997,53.666149,54.403927,51.740261,52.248081,39.536991,3923955
12/10/1997,51.558212,51.931892,48.702915,49.277809,37.289341,5845099
12/11/1997,49.344879,51.04081,48.511288,50.7342,38.391418,8205891
12/12/1997,50.80127,52.027706,49.919769,51.491142,38.964211,5020075
12/15/1997,51.998962,53.273308,51.577374,52.890045,40.022778,5996432
12/16/1997,53.081676,55.956135,52.985859,55.419567,41.936924,6311622
12/17/1997,56.531025,57.010101,54.106899,54.662628,41.36412,3021699
12/18/1997,54.327274,55.074635,53.474518,53.742802,40.668076,2642845
12/19/1997,53.378704,54.902164,53.378704,54.700954,41.393127,2381404
12/22/1997,54.806351,55.956135,53.876942,54.442253,41.197361,3225737
12/23/1997,54.595558,54.902164,53.464935,53.963177,40.834835,3330626
12/24/1997,53.081676,53.158329,51.385746,52.410969,39.660259,3737659
12/25/1997,52.410969,52.410969,52.410969,52.410969,39.660259,0
12/26/1997,52.506783,53.455357,52.142685,52.909206,40.037277,3430297
12/29/1997,53.254143,58.207794,52.755901,57.604156,43.590034,11650540
12/30/1997,58.265282,60.05703,55.965717,56.626842,42.850479,17790217
12/31/1997,56.770565,58.44733,56.004044,57.05801,43.17675,7045325
1/1/1998,57.086754,58.064072,56.818474,57.537086,43.539276,3697478
1/2/1998,57.776627,59.098877,57.584995,58.667706,44.394836,7953061
1/5/1998,59.175529,59.213856,56.818474,57.230476,43.307259,7576034
1/6/1998,56.626842,57.422108,55.821995,56.099857,42.45171,6988967
1/7/1998,56.636421,57.086754,55.486641,56.17651,42.509708,4439791
1/8/1998,55.678268,56.339397,55.017143,55.29501,41.842663,4576513
1/9/1998,55.05547,55.05547,53.733219,54.039829,40.892849,4389695
1/12/1998,53.579914,53.579914,51.558212,51.931892,39.297726,3996752
1/13/1998,51.452816,53.55117,51.41449,52.487621,39.718266,4332293
1/14/1998,55.381245,55.381245,48.741241,49.067013,37.129829,11465548
1/15/1998,48.54961,48.578358,45.914692,46.777027,35.396961,16801857
1/16/1998,47.054893,48.769985,46.662048,48.04179,36.354023,12172899
1/19/1998,47.629784,48.904129,47.141129,48.635845,36.803555,9021523
1/20/1998,48.942455,49.613163,47.926811,48.214256,36.484535,11254465
1/21/1998,47.744762,48.961617,47.524387,48.329239,36.571545,5735774
1/22/1998,47.90765,47.917233,46.85368,47.02615,35.58548,5712031
1/23/1998,46.805775,47.33276,46.374603,46.815353,35.425964,5982343
1/26/1998,46.815353,46.815353,46.815353,46.815353,35.425964,0
1/27/1998,46.796192,47.390247,44.563694,45.129005,34.149879,7349556
1/28/1998,45.033192,45.905109,44.525368,45.061935,34.099117,4581470
1/29/1998,44.860722,45.224819,43.979221,44.870304,33.954117,3932827
1/30/1998,45.033192,45.694317,44.851143,45.416451,34.367386,3497092
2/2/1998,45.464359,45.799713,44.122944,44.515789,33.685852,6542013
2/3/1998,44.0942,44.458298,42.350361,42.63781,32.264744,10988850
2/4/1998,42.733624,44.726582,41.794632,43.203117,32.692528,24020433
2/5/1998,43.289352,44.247505,43.289352,43.634289,33.018795,7757633
2/6/1998,43.835499,44.075035,43.021069,43.193539,32.68528,7249103
2/9/1998,43.164791,45.081097,42.781532,44.755325,33.8671,16606951
2/10/1998,44.659512,44.937374,43.730103,43.892986,33.214558,10310461
2/11/1998,44.190018,44.630768,43.595963,43.730103,33.091305,3473088
2/12/1998,43.691776,43.864243,43.164791,43.615124,33.004292,2591705
2/13/1998,43.768429,45.14817,43.576797,44.966122,34.026623,7780333
2/16/1998,44.966122,44.966122,44.966122,44.966122,34.026623,0
2/17/1998,45.205658,46.508747,45.205658,45.751804,34.621166,5192803
2/18/1998,45.703896,46.269207,45.368546,45.550594,34.468899,3063446
2/19/1998,45.416451,46.182976,45.330219,45.531429,34.454391,3598590
2/20/1998,45.761387,46.115902,44.314575,44.477463,33.656845,7883657
